,0
3019,0.97946924
3020,0.979451
3021,0.97981596
3022,0.97992676
3023,0.9803427
3024,0.9814718
3025,0.97859496
3026,0.9792162
3027,0.98371404
3028,0.98046917
3029,0.97990775
3030,0.9798551
3031,0.9795162
3032,0.97941685
3033,0.9800474
3034,0.9798242
3035,0.97874266
3036,0.98103315
3037,0.9791669
3038,0.97996765
3039,0.980342
3040,0.9810551
3041,0.9797023
3042,0.97920865
3043,0.9810463
3044,0.9818268
3045,0.9812321
3046,0.9804808
3047,0.98003423
3048,0.98067164
3049,0.97951037
3050,0.97862506
3051,0.9810555
3052,0.980782
3053,0.9796157
3054,0.98187995
3055,0.9800484
3056,0.9825838
3057,0.9802585
3058,0.98102295
3059,0.9789873
3060,0.98101366
3061,0.9808645
3062,0.97870606
3063,0.9805746
3064,0.9789319
3065,0.97894484
3066,0.98013633
3067,0.98050433
3068,0.98086196
3069,0.9813251
3070,0.97937864
3071,0.9806553
3072,0.97883314
3073,0.9793422
3074,0.97800034
3075,0.979138
3076,0.9795869
3077,0.9792322
3078,0.98070955
3079,0.97925735
3080,0.9790517
3081,0.9794042
3082,0.98138386
3083,0.97920626
3084,0.9789734
3085,0.97992504
3086,0.9809312
3087,0.97999924
3088,0.981803
3089,0.9803487
3090,0.9801452
3091,0.97980195
3092,0.98014545
3093,0.98064846
3094,0.980109
3095,0.979195
3096,0.97994447
3097,0.9804518
3098,0.979286
3099,0.97934157
3100,0.9784326
3101,0.9810914
3102,0.9790486
3103,0.9786848
3104,0.9791117
3105,0.980404
3106,0.9791005
3107,0.98097503
3108,0.97869045
3109,0.9781587
3110,0.97940207
3111,0.9788493
3112,0.9801307
3113,0.9806562
3114,0.9786913
3115,0.979729
3116,0.98126566
3117,0.9802171
3118,0.9795173
3119,0.9801016
3120,0.98091424
3121,0.9797428
3122,0.982756
3123,0.9793935
3124,0.97949255
3125,0.9812625
3126,0.97974235
3127,0.98102176
3128,0.9793526
3129,0.98025644
3130,0.9798135
3131,0.98008126
3132,0.9807388
3133,0.97988427
3134,0.9798204
3135,0.9800054
3136,0.9804977
3137,0.97888356
3138,0.98038554
3139,0.9798383
3140,0.980114
3141,0.97885996
3142,0.9783171
3143,0.98046046
3144,0.98057395
3145,0.9796286
3146,0.981051
3147,0.9806235
3148,0.98082787
3149,0.9809945
3150,0.9794462
3151,0.9794757
3152,0.9786701
3153,0.9791777
3154,0.9807143
3155,0.97996324
3156,0.98130155
3157,0.98043823
3158,0.97902167
3159,0.97979844
3160,0.98018837
3161,0.98084706
3162,0.98136795
3163,0.97839254
3164,0.9811541
3165,0.9784723
3166,0.97873336
3167,0.98082393
3168,0.9803853
3169,0.97980165
3170,0.98027164
3171,0.98054
3172,0.9811995
3173,0.97911835
3174,0.9802953
3175,0.9801883
3176,0.9805226
3177,0.97958964
3178,0.9791954
3179,0.9800474
3180,0.97992665
3181,0.9815774
3182,0.9794036
3183,0.9798647
3184,0.98225397
3185,0.98044
3186,0.97936314
3187,0.9796723
3188,0.9790559
3189,0.9780965
3190,0.97806275
3191,0.98053735
3192,0.9806037
3193,0.9815773
3194,0.978179
3195,0.9786274
3196,0.981448
3197,0.97933996
3198,0.98042524
3199,0.98060626
3200,0.9817389
3201,0.979245
3202,0.97818017
3203,0.9795303
3204,0.9790169
3205,0.9800079
3206,0.979625
3207,0.9792722
3208,0.98176557
3209,0.9789993
3210,0.9800047
3211,0.98135525
3212,0.9784306
3213,0.9805249
3214,0.9807634
3215,0.9814888
3216,0.97797805
3217,0.98042214
3218,0.98040307
3219,0.98003507
3220,0.97879165
3221,0.9799441
3222,0.9812304
3223,0.9804603
3224,0.9789152
3225,0.9800333
3226,0.9789183
3227,0.9806827
3228,0.98187286
3229,0.97933316
3230,0.9789767
3231,0.9805336
3232,0.97971404
3233,0.98196304
3234,0.98085034
3235,0.979284
3236,0.9790982
3237,0.9795592
3238,0.98029816
3239,0.97873294
3240,0.9788622
3241,0.98000497
3242,0.9801993
3243,0.97829825
3244,0.9792282
3245,0.9815441
3246,0.979295
3247,0.97954154
3248,0.97913617
3249,0.9798575
3250,0.9806003
3251,0.98119456
3252,0.9791473
3253,0.97870094
3254,0.9800174
3255,0.980004
3256,0.9802954
3257,0.9794466
3258,0.9798103
3259,0.9795381
3260,0.9798697
3261,0.97967434
3262,0.98006105
3263,0.9815577
3264,0.9781359
3265,0.97944933
3266,0.9782955
3267,0.980763
3268,0.97967434
3269,0.98003906
3270,0.98001856
3271,0.9791007
3272,0.9796509
3273,0.9798264
3274,0.97908306
3275,0.97916967
3276,0.9798001
3277,0.9796408
3278,0.98037297
3279,0.97960424
3280,0.9804374
3281,0.9825395
3282,0.9803852
3283,0.9786808
3284,0.97884566
3285,0.97960764
3286,0.9804319
3287,0.97963727
3288,0.9815743
3289,0.98218036
3290,0.98140776
3291,0.97863233
3292,0.97959006
3293,0.9777936
3294,0.9793942
3295,0.9797228
3296,0.9800818
3297,0.9802549
3298,0.97979474
3299,0.98103756
3300,0.97835904
3301,0.979127
3302,0.97979724
3303,0.98028904
3304,0.9799634
3305,0.9802135
3306,0.9792377
3307,0.98033077
3308,0.9802927
3309,0.979027
3310,0.9790503
3311,0.9809344
3312,0.9785285
3313,0.97988343
3314,0.98084676
3315,0.9776813
3316,0.9787108
3317,0.97865254
3318,0.9801554
3319,0.9779806
3320,0.9814183
3321,0.979941
3322,0.9796134
3323,0.9797754
3324,0.97795117
3325,0.97799927
3326,0.9815509
3327,0.979872
3328,0.980552
3329,0.9800635
3330,0.9796613
3331,0.97855306
3332,0.9812182
3333,0.9802472
3334,0.9794357
3335,0.9793274
3336,0.97983557
3337,0.9810226
3338,0.9798848
3339,0.980942
3340,0.98081374
3341,0.9790979
3342,0.9789548
3343,0.9797846
3344,0.98058945
3345,0.98054606
3346,0.97870564
3347,0.9792812
3348,0.9796229
3349,0.9797963
3350,0.9796477
3351,0.9795592
3352,0.9803931
3353,0.97955924
3354,0.9792916
3355,0.9802018
3356,0.9782555
3357,0.9795278
3358,0.9798534
3359,0.97938526
3360,0.97899896
3361,0.98026586
3362,0.97947323
3363,0.9806409
3364,0.97980994
3365,0.9805311
3366,0.9795018
3367,0.9794301
3368,0.9792892
3369,0.9787268
3370,0.9789681
3371,0.9788729
3372,0.97958016
3373,0.98256516
3374,0.97915155
3375,0.98018867
3376,0.9806445
3377,0.98026234
3378,0.98041004
3379,0.9805545
3380,0.98077583
3381,0.98026127
3382,0.9798535
3383,0.97947466
3384,0.97871494
3385,0.9792426
3386,0.979148
3387,0.979981
3388,0.9797998
3389,0.97931737
3390,0.9797538
3391,0.97988814
3392,0.9797448
3393,0.97953004
3394,0.9801332
3395,0.9805179
3396,0.98123085
3397,0.9800366
3398,0.9806377
3399,0.97811294
3400,0.9806247
3401,0.97927195
3402,0.9809886
3403,0.9816116
3404,0.9796878
3405,0.981558
3406,0.9788723
3407,0.9784387
3408,0.98002195
3409,0.98069566
3410,0.9806622
3411,0.9795256
3412,0.9790127
3413,0.97943443
3414,0.97889024
3415,0.9793595
3416,0.97950274
3417,0.97922885
3418,0.97892046
3419,0.9806708
3420,0.9797812
3421,0.9807573
3422,0.980684
3423,0.978224
3424,0.9802123
3425,0.979231
3426,0.9806424
3427,0.98192096
3428,0.9807109
3429,0.9796999
3430,0.9809976
3431,0.97993594
3432,0.9796204
3433,0.9783907
3434,0.9815355
3435,0.9779812
3436,0.9794941
3437,0.98060954
3438,0.9793322
3439,0.97945374
3440,0.97945505
3441,0.9793425
3442,0.9820964
3443,0.9806436
3444,0.9797984
3445,0.98045397
3446,0.97921896
3447,0.9809913
3448,0.9808396
3449,0.9803323
3450,0.9802427
3451,0.9801666
3452,0.9801253
3453,0.97958225
3454,0.98142123
3455,0.97955066
3456,0.97916085
3457,0.98016024
3458,0.9805127
3459,0.97948873
3460,0.9807526
3461,0.98023295
3462,0.98125
3463,0.98046887
3464,0.98124474
3465,0.9812585
3466,0.9789215
3467,0.9808725
3468,0.9798056
3469,0.97979736
3470,0.9809939
3471,0.9793701
3472,0.9799435
3473,0.9812355
3474,0.980025
3475,0.9807892
3476,0.97988164
3477,0.9809881
3478,0.97888345
3479,0.97921324
3480,0.9800699
3481,0.98037976
3482,0.97895
3483,0.980252
3484,0.98056376
3485,0.9796751
3486,0.98348653
3487,0.9792267
3488,0.9801321
3489,0.97985584
3490,0.9801406
3491,0.9790866
3492,0.98138005
3493,0.9816255
3494,0.979189
3495,0.9796351
3496,0.9806069
3497,0.97997946
3498,0.9792038
3499,0.9806373
3500,0.97869563
3501,0.9803886
3502,0.9806999
3503,0.9804118
3504,0.9807351
3505,0.9798207
3506,0.9804064
3507,0.9797057
3508,0.9784864
3509,0.98066705
3510,0.98101413
3511,0.98001117
3512,0.978823
3513,0.9795485
3514,0.979621
3515,0.9801949
3516,0.9804409
3517,0.9785592
3518,0.9797127
3519,0.9806639
3520,0.97936934
3521,0.98028016
3522,0.9786846
3523,0.9805707
3524,0.98069334
3525,0.9807708
3526,0.98023736
3527,0.9816686
3528,0.9800042
3529,0.98063797
3530,0.9791204
3531,0.9798378
3532,0.98057675
3533,0.97838736
3534,0.9804206
3535,0.9796835
3536,0.9794444
3537,0.9809634
3538,0.98026985
3539,0.98048145
3540,0.9799654
3541,0.9777292
3542,0.9802276
3543,0.98197705
3544,0.9786358
3545,0.98116195
3546,0.97886044
3547,0.97966254
3548,0.9805808
3549,0.98346025
3550,0.97920614
3551,0.979623
3552,0.97856617
3553,0.9779776
3554,0.97904295
3555,0.98083544
3556,0.9810427
3557,0.9784066
3558,0.9806319
3559,0.9796961
3560,0.9812068
3561,0.97987384
3562,0.9802906
3563,0.9800551
3564,0.9793348
3565,0.97974986
3566,0.97874457
3567,0.97980994
3568,0.9782329
3569,0.9805743
3570,0.9799102
3571,0.9810366
3572,0.9798193
3573,0.9798162
3574,0.9814014
3575,0.9810997
3576,0.9811192
3577,0.9812446
3578,0.97860897
3579,0.98060364
3580,0.9780705
3581,0.98190784
3582,0.98043025
3583,0.98013544
3584,0.98046273
3585,0.9811838
3586,0.97949785
3587,0.9814522
3588,0.97855717
3589,0.98034954
3590,0.9812315
3591,0.9795616
3592,0.97986597
3593,0.9802162
3594,0.9792123
3595,0.97976696
3596,0.97877413
3597,0.9805487
3598,0.9807149
3599,0.98065126
3600,0.9801065
3601,0.9788881
3602,0.980104
3603,0.9799675
3604,0.9792677
3605,0.9784694
3606,0.97966987
3607,0.97861636
3608,0.9807853
3609,0.98216015
3610,0.97972083
3611,0.9791989
3612,0.98031193
3613,0.9783724
3614,0.98141867
3615,0.98083323
3616,0.9787341
3617,0.9805454
3618,0.9791441
3619,0.97934717
3620,0.98064595
3621,0.97995794
3622,0.97862244
3623,0.98110974
3624,0.9797589
3625,0.97963625
3626,0.9797451
3627,0.98095053
3628,0.9787856
3629,0.981961
3630,0.9798135
3631,0.9797302
3632,0.9779755
3633,0.97930586
3634,0.98051566
3635,0.9797384
3636,0.9801304
3637,0.9790206
3638,0.98152435
3639,0.9799821
3640,0.98020124
3641,0.9797663
3642,0.97922933
3643,0.9794955
3644,0.98057485
3645,0.9814156
3646,0.9813236
3647,0.9797752
3648,0.97878045
3649,0.9801376
3650,0.9803875
3651,0.98000675
3652,0.9794971
3653,0.97967786
3654,0.97995186
3655,0.9798064
3656,0.9798912
3657,0.98033214
3658,0.9802869
3659,0.9775044
3660,0.9794583
3661,0.97953904
3662,0.98051596
3663,0.9805894
3664,0.9786124
3665,0.97946346
3666,0.98006696
3667,0.9789432
3668,0.9810059
3669,0.9784152
3670,0.9781809
3671,0.9811953
3672,0.9777188
3673,0.9807166
3674,0.9795671
3675,0.9801041
3676,0.98060924
3677,0.9801454
3678,0.9799139
3679,0.9795617
3680,0.97925943
3681,0.9803471
3682,0.98079497
3683,0.9799432
3684,0.98098433
3685,0.98174554
3686,0.9808347
3687,0.97861
3688,0.9808524
3689,0.9814992
3690,0.98088735
3691,0.9803858
3692,0.9794596
3693,0.97975177
3694,0.9807446
3695,0.9803073
3696,0.981003
3697,0.9801381
3698,0.9790042
3699,0.97797316
3700,0.9793746
3701,0.98090553
3702,0.9795284
3703,0.9790999
3704,0.97786003
3705,0.978219
3706,0.9803673
3707,0.9795449
3708,0.97885036
3709,0.9842608
3710,0.97910416
3711,0.9809848
3712,0.981168
3713,0.978265
3714,0.9813835
3715,0.9809927
3716,0.98068786
3717,0.9798752
3718,0.9797612
3719,0.98103917
3720,0.9796863
3721,0.979278
3722,0.97918975
3723,0.97955865
3724,0.9803881
3725,0.98019534
3726,0.9797872
3727,0.9793143
3728,0.98145103
3729,0.9795842
3730,0.97872376
3731,0.9787778
3732,0.9800273
3733,0.9799478
3734,0.9796263
3735,0.97981477
3736,0.9811268
3737,0.9797491
3738,0.9800254
3739,0.9803475
3740,0.9798454
3741,0.98170614
3742,0.97858226
3743,0.9812603
3744,0.9781654
3745,0.9800435
3746,0.98068815
3747,0.98182887
3748,0.97877324
3749,0.98008466
3750,0.9799778
3751,0.98047334
3752,0.9787324
3753,0.9813523
3754,0.98005354
3755,0.979344
3756,0.9802733
3757,0.9800514
3758,0.981543
3759,0.98019534
3760,0.9793228
3761,0.97875756
3762,0.9803728
3763,0.97911894
3764,0.9793446
3765,0.97776043
3766,0.9799923
3767,0.9797744
3768,0.9806173
3769,0.9809203
3770,0.9820961
3771,0.9821705
3772,0.9801498
3773,0.98044825
3774,0.9804771
3775,0.98056245
3776,0.9800916
3777,0.9792224
3778,0.9802026
3779,0.980127
3780,0.9805871
3781,0.9798636
3782,0.9801591
3783,0.9799844
3784,0.979634
3785,0.98080355
3786,0.9804417
3787,0.9806669
3788,0.98066455
3789,0.97944355
3790,0.97960573
3791,0.97931427
3792,0.9813829
3793,0.97943395
3794,0.98066777
3795,0.9814044
3796,0.97970045
3797,0.9794111
3798,0.9795914
3799,0.9811814
3800,0.97974527
3801,0.97849876
3802,0.9795805
3803,0.97909
3804,0.98182267
3805,0.9784919
3806,0.98000705
3807,0.979732
3808,0.98004043
3809,0.98022676
3810,0.9801512
3811,0.98083395
3812,0.97915626
3813,0.9820274
3814,0.9781491
3815,0.9810747
3816,0.9806082
3817,0.9788069
3818,0.97923076
3819,0.9809999
3820,0.9782352
3821,0.98008573
3822,0.9792642
3823,0.97813845
3824,0.97989625
3825,0.9804079
3826,0.9809981
3827,0.97742957
3828,0.97952825
3829,0.9786248
3830,0.97972053
3831,0.98076785
3832,0.98012185
3833,0.98098266
3834,0.9797744
3835,0.9798105
3836,0.9784138
3837,0.9790984
3838,0.97919476
3839,0.98031527
3840,0.9802062
3841,0.9796823
3842,0.98061264
3843,0.9813603
3844,0.9805848
3845,0.979767
3846,0.97901016
3847,0.9797555
3848,0.98096454
3849,0.9802213
3850,0.9793483
3851,0.9785201
3852,0.97867644
3853,0.980672
3854,0.9798972
3855,0.97847337
3856,0.979753
3857,0.97966117
3858,0.9795412
3859,0.978437
3860,0.9784594
3861,0.97882754
3862,0.9811195
3863,0.97913325
3864,0.9811602
3865,0.980176
3866,0.98030514
3867,0.98006094
3868,0.98010486
3869,0.9804744
3870,0.98132986
3871,0.98057467
3872,0.97944695
3873,0.9808795
3874,0.9810114
3875,0.97940594
3876,0.9803949
3877,0.9802672
3878,0.9808991
3879,0.9802377
3880,0.9794189
3881,0.9801694
3882,0.98127484
3883,0.97949165
3884,0.9794896
3885,0.9797788
3886,0.98078865
3887,0.9807426
3888,0.9795319
3889,0.9805709
3890,0.98076534
3891,0.9806196
3892,0.9786262
3893,0.9798769
3894,0.9816549
3895,0.9799459
3896,0.9810484
3897,0.97908723
3898,0.9781149
3899,0.9816586
3900,0.98075837
3901,0.9804678
3902,0.97961426
3903,0.979394
3904,0.97969645
3905,0.98162097
3906,0.98064107
3907,0.9788728
3908,0.980634
3909,0.98040235
3910,0.981376
3911,0.9805801
3912,0.9799157
3913,0.9803746
3914,0.9808082
3915,0.98010004
3916,0.9810743
3917,0.9786423
3918,0.9805437
3919,0.9798365
3920,0.9813979
3921,0.9801169
3922,0.97980756
3923,0.9784835
3924,0.97949946
3925,0.98064995
3926,0.98020136
3927,0.97947615
3928,0.98033315
3929,0.97989196
3930,0.97966903
3931,0.9788654
3932,0.9792346
3933,0.9811072
3934,0.9817877
3935,0.98178476
3936,0.9797174
3937,0.9824576
3938,0.9795431
3939,0.9795514
3940,0.9787386
3941,0.98137325
3942,0.9784048
3943,0.9796301
3944,0.9794104
3945,0.9805763
3946,0.9795151
3947,0.9787388
3948,0.9806534
3949,0.9810502
3950,0.97994876
3951,0.97915256
3952,0.97975826
3953,0.9810503
3954,0.9800708
3955,0.97820455
3956,0.978643
3957,0.9794436
3958,0.9803489
3959,0.98020744
3960,0.98162884
3961,0.9799421
3962,0.9791137
3963,0.97862434
3964,0.97982585
3965,0.9789058
3966,0.97875106
3967,0.9804985
3968,0.97819656
3969,0.97951907
3970,0.9799546
3971,0.9800342
3972,0.98085755
3973,0.98121136
3974,0.97885054
3975,0.98061836
3976,0.98066896
3977,0.9800703
3978,0.97859365
3979,0.98036253
3980,0.97979546
3981,0.98072636
3982,0.9798097
3983,0.9785929
3984,0.9813245
3985,0.97927403
3986,0.9790854
3987,0.982287
3988,0.9788747
3989,0.9799104
3990,0.9799252
3991,0.97953594
3992,0.97989637
3993,0.97891563
3994,0.9785918
3995,0.9813733
3996,0.98067254
3997,0.9812168
3998,0.9801936
3999,0.981269
4000,0.9813517
4001,0.97916263
4002,0.9799405
4003,0.9784604
4004,0.97916454
4005,0.9803039
4006,0.9793838
4007,0.98077625
4008,0.97960204
4009,0.980624
4010,0.98169994
4011,0.97985184
4012,0.98264945
4013,0.9804112
4014,0.98116094
4015,0.97998065
4016,0.98000485
4017,0.97991395
4018,0.9808639
4019,0.9783967
4020,0.98042023
4021,0.9806318
4022,0.97980404
4023,0.97813433
4024,0.9785283
4025,0.97934186
4026,0.9800826
4027,0.9805949
4028,0.978588
4029,0.97775227
4030,0.97965837
4031,0.97887254
4032,0.98033816
4033,0.98014086
4034,0.9811698
4035,0.98033863
4036,0.9790275
4037,0.97925043
4038,0.97980785
4039,0.98172235
4040,0.97959614
4041,0.9814464
4042,0.97915715
4043,0.9781231
4044,0.9798358
4045,0.98065037
4046,0.9793783
4047,0.9783743
4048,0.9790533
4049,0.97841495
4050,0.97969973
4051,0.9799229
4052,0.9810222
4053,0.97976154
4054,0.97961193
4055,0.9801152
4056,0.97854376
4057,0.98141986
4058,0.9797984
4059,0.982539
4060,0.98071575
4061,0.9808921
4062,0.98022175
4063,0.9805323
4064,0.97898054
4065,0.9801097
4066,0.98113054
4067,0.9801516
4068,0.97897947
4069,0.9802434
4070,0.9785142
4071,0.97849184
4072,0.97981346
4073,0.9803751
4074,0.9808347
4075,0.9782015
4076,0.9795882
4077,0.97802645
4078,0.9794731
4079,0.98022634
4080,0.98240757
4081,0.98035884
4082,0.98036057
4083,0.97937477
4084,0.98047626
4085,0.9796426
4086,0.97769845
4087,0.97961587
4088,0.9818311
4089,0.98180866
4090,0.97899085
4091,0.9804207
4092,0.9800031
4093,0.9791317
4094,0.9802894
4095,0.9790432
4096,0.98171
4097,0.9802207
4098,0.9817033
4099,0.9796583
4100,0.9792736
4101,0.9798653
4102,0.97995985
4103,0.97938323
4104,0.97881556
4105,0.9803329
4106,0.98010546
4107,0.9781009
4108,0.9795332
4109,0.98127484
4110,0.9812987
4111,0.9802585
4112,0.9805634
4113,0.9795769
4114,0.97882235
4115,0.98038226
4116,0.97964114
4117,0.9805194
4118,0.9809439
4119,0.9801742
4120,0.98033124
4121,0.98170906
4122,0.980129
4123,0.97888774
4124,0.97847843
4125,0.9803756
4126,0.98077244
4127,0.9799284
4128,0.9796003
4129,0.9803696
4130,0.97948754
4131,0.98088276
4132,0.9805289
4133,0.98160535
4134,0.9798036
4135,0.98006684
4136,0.97855276
4137,0.9794166
4138,0.97986424
4139,0.97965044
4140,0.9796689
4141,0.98024976
4142,0.9796593
4143,0.9801799
4144,0.97901237
4145,0.9806103
4146,0.9783348
4147,0.9794927
4148,0.97973675
4149,0.9805871
4150,0.9792188
4151,0.98001266
4152,0.9795484
4153,0.9801579
4154,0.9807172
4155,0.9801127
4156,0.9799224
4157,0.9799411
4158,0.9796277
4159,0.98167735
4160,0.9802247
4161,0.97975916
4162,0.98003507
4163,0.97938555
4164,0.9773823
4165,0.97948426
4166,0.97857755
4167,0.9795391
4168,0.9809281
4169,0.98027784
4170,0.9811188
4171,0.97914225
4172,0.9798789
4173,0.9797156
4174,0.9802705
4175,0.98008907
4176,0.9799888
4177,0.97963136
4178,0.9797207
4179,0.9810845
4180,0.9779096
4181,0.97946805
4182,0.98068285
4183,0.980953
4184,0.9792585
4185,0.9788693
4186,0.98035634
4187,0.9801289
4188,0.98173547
4189,0.98083884
4190,0.978952
4191,0.9808648
4192,0.97982585
4193,0.97926205
4194,0.98029774
4195,0.97997105
4196,0.98050326
4197,0.97970355
4198,0.9781242
4199,0.9794509
4200,0.9807174
4201,0.9782988
4202,0.9807318
4203,0.98034453
4204,0.9817099
4205,0.97984135
4206,0.9796863
4207,0.9816899
4208,0.9801183
4209,0.97955346
4210,0.98010707
4211,0.9808057
4212,0.9805254
4213,0.98046494
4214,0.9798182
4215,0.9814347
4216,0.9799794
4217,0.9793825
4218,0.9765876
4219,0.9800699
4220,0.9803865
4221,0.9789279
4222,0.9799486
4223,0.9796674
4224,0.98123574
4225,0.98040783
4226,0.98048717
4227,0.9797178
4228,0.97970825
4229,0.982954
4230,0.9792755
4231,0.9803042
4232,0.9820595
4233,0.9796565
4234,0.9812807
4235,0.9809264
4236,0.97916687
4237,0.97857547
4238,0.9805603
4239,0.9798486
4240,0.9795933
4241,0.9793924
4242,0.9799693
4243,0.97980994
4244,0.98108286
4245,0.97999626
4246,0.97876036
4247,0.980163
4248,0.9801796
4249,0.9801176
4250,0.982308
4251,0.9790568
4252,0.98025084
4253,0.97961235
4254,0.980373
4255,0.97982335
4256,0.97913086
4257,0.98218644
4258,0.9782231
4259,0.9783074
4260,0.9808231
4261,0.98073477
4262,0.97964615
4263,0.9811359
4264,0.9799129
4265,0.9809534
4266,0.9808277
4267,0.9794591
4268,0.9804258
4269,0.9798798
4270,0.9814356
4271,0.97917604
4272,0.98032933
4273,0.9781799
4274,0.98055077
4275,0.97927
4276,0.9808025
4277,0.9796399
4278,0.9795137
4279,0.98059195
4280,0.9797641
4281,0.97922796
4282,0.97888255
4283,0.9802748
4284,0.97951984
4285,0.97867274
4286,0.9798049
4287,0.980593
4288,0.98149973
4289,0.9789603
4290,0.9795113
4291,0.97842056
4292,0.97957474
4293,0.97945964
4294,0.9796602
4295,0.97940665
4296,0.9798641
4297,0.9808804
4298,0.9793673
4299,0.9799646
4300,0.9790948
4301,0.9802457
4302,0.97906536
4303,0.9806054
4304,0.98122406
4305,0.97928977
4306,0.9784333
4307,0.9797446
4308,0.9799682
4309,0.9807089
4310,0.98008424
4311,0.97946924
4312,0.97947556
4313,0.98269254
4314,0.98112583
4315,0.9786383
4316,0.9814155
4317,0.97959197
4318,0.9805942
4319,0.9801243
4320,0.97955406
4321,0.9801971
4322,0.98041785
4323,0.9808957
4324,0.98045105
4325,0.97961783
4326,0.978724
4327,0.9806234
4328,0.9805428
4329,0.98068696
4330,0.9784556
4331,0.98072
4332,0.9814242
4333,0.9791566
4334,0.98079437
4335,0.98017305
4336,0.97853017
4337,0.98141474
4338,0.97970587
4339,0.98026913
4340,0.97755796
4341,0.981759
4342,0.98084795
4343,0.98010486
4344,0.9798057
4345,0.9815188
4346,0.97910154
4347,0.979907
4348,0.9807483
4349,0.98062974
4350,0.98040015
4351,0.97993135
4352,0.9821048
4353,0.97946966
4354,0.9803875
4355,0.9813431
4356,0.97922605
4357,0.97945577
4358,0.9813589
4359,0.98120296
4360,0.98092955
4361,0.97827184
4362,0.9805371
4363,0.9791375
4364,0.9811201
4365,0.98017126
4366,0.9808367
4367,0.9783438
4368,0.98034847
4369,0.9797125
4370,0.9796376
4371,0.9801256
4372,0.98109
4373,0.97999793
4374,0.9784166
4375,0.98153806
4376,0.9808514
4377,0.97894275
4378,0.98060435
4379,0.98188055
4380,0.9795792
4381,0.9819579
4382,0.97920233
4383,0.98010236
4384,0.97980344
4385,0.97954404
4386,0.97922134
4387,0.9805872
4388,0.9803231
4389,0.98063296
4390,0.97937053
4391,0.98211265
4392,0.9791375
4393,0.98096114
4394,0.9779954
4395,0.97987753
4396,0.98276657
4397,0.9806003
4398,0.97948384
4399,0.9803915
4400,0.97797567
4401,0.97952056
4402,0.9796884
4403,0.9787183
4404,0.9791092
4405,0.9792056
4406,0.9797648
4407,0.97885853
4408,0.98024035
4409,0.97914726
4410,0.9812144
4411,0.9805021
4412,0.9802774
4413,0.9801334
4414,0.9800314
4415,0.98230654
4416,0.9801534
4417,0.9805758
4418,0.98042357
4419,0.98009205
4420,0.9804765
4421,0.9812838
4422,0.98049784
4423,0.9785762
4424,0.9807416
4425,0.9823323
4426,0.9813618
4427,0.98143625
4428,0.980116
4429,0.98065567
4430,0.9806667
4431,0.98023117
4432,0.9796964
4433,0.97923803
4434,0.9794815
4435,0.97798884
4436,0.97993577
4437,0.97935
4438,0.98090625
4439,0.979275
4440,0.98064244
4441,0.98048633
4442,0.97986656
4443,0.98023796
4444,0.9810522
4445,0.9789202
4446,0.9784304
4447,0.9804301
4448,0.9794638
4449,0.9803173
4450,0.9815406
4451,0.9801432
4452,0.9787663
4453,0.97936064
4454,0.9800131
4455,0.97912115
4456,0.9807258
4457,0.9814
4458,0.9790541
4459,0.98101854
4460,0.98109615
4461,0.97943914
4462,0.9803811
4463,0.9804571
4464,0.9804366
4465,0.9808961
4466,0.97839415
4467,0.98170483
4468,0.97957045
4469,0.98009986
4470,0.98027825
4471,0.9793119
4472,0.97887266
4473,0.9807938
4474,0.9793961
4475,0.9799934
4476,0.9811486
4477,0.9805233
4478,0.97874284
4479,0.98011774
4480,0.97968817
4481,0.9796254
4482,0.9817492
4483,0.9795296
4484,0.98066735
4485,0.97927076
4486,0.9786352
4487,0.9779716
4488,0.97961926
4489,0.9792742
4490,0.98127776
4491,0.97943354
4492,0.9776387
4493,0.98090017
4494,0.98190314
4495,0.9801971
4496,0.9796242
4497,0.98049676
4498,0.9800188
4499,0.97993684
4500,0.98120385
4501,0.978467
4502,0.9785198
4503,0.9803851
4504,0.9811148
4505,0.97929245
4506,0.98006386
4507,0.97947335
4508,0.9798479
4509,0.9799501
4510,0.9790838
4511,0.9780957
4512,0.97853816
4513,0.9818212
4514,0.98138756
4515,0.9831153
4516,0.97998905
4517,0.9793131
4518,0.97947836
4519,0.9784834
4520,0.9791501
4521,0.97944295
4522,0.9788961
4523,0.9799456
4524,0.97864354
4525,0.9806297
4526,0.97979283
4527,0.97893244
4528,0.9797737
4529,0.9800098
4530,0.9818712
4531,0.9807167
4532,0.9805284
4533,0.98123574
4534,0.97889316
4535,0.9803582
4536,0.98006535
4537,0.97989357
4538,0.9800233
4539,0.97979397
4540,0.9813319
4541,0.9801733
4542,0.980222
4543,0.97975147
4544,0.98104084
4545,0.97958237
4546,0.9796698
4547,0.98061174
4548,0.9796104
4549,0.9810194
4550,0.9799041
4551,0.9787148
4552,0.9800506
4553,0.979407
4554,0.9796545
4555,0.97940695
4556,0.979425
4557,0.98007715
4558,0.9796509
4559,0.98087305
4560,0.97979194
4561,0.9803883
4562,0.9782242
4563,0.980638
4564,0.9799692
4565,0.97863877
4566,0.98044723
4567,0.97871256
4568,0.9803692
4569,0.97944045
4570,0.9807896
4571,0.97960234
4572,0.9802715
4573,0.9807981
4574,0.9801395
4575,0.9789552
4576,0.9808181
4577,0.9795892
4578,0.97989875
4579,0.9789901
4580,0.97991496
4581,0.98030674
4582,0.9801521
4583,0.9799379
